feature,importance
cat__neighborhood_ROSSVILLE-CHARLESTON,0.0024382323
cat__neighborhood_WAKEFIELD,0.002423595
cat__neighborhood_CROTONA PARK,0.0024141315
cat__neighborhood_CLOVE LAKES,0.0
cat__neighborhood_BUSHWICK,0.0
cat__neighborhood_COBBLE HILL-WEST,0.0
cat__neighborhood_CLINTON HILL,0.0
cat__neighborhood_CONCORD-FOX HILLS,0.0
cat__neighborhood_CONEY ISLAND,0.0
cat__neighborhood_SEAGATE,0.0
cat__building_class_01 ONE FAMILY DWELLINGS,0.0
cat__neighborhood_CAMBRIA HEIGHTS,0.0
cat__neighborhood_CORONA,0.0
cat__neighborhood_ROSSVILLE,0.0
cat__neighborhood_BERGEN BEACH,0.0
cat__neighborhood_BRIGHTON BEACH,0.0
cat__neighborhood_ARROCHAR-SHORE ACRES,0.0
cat__neighborhood_WOODROW,0.0
cat__neighborhood_WOODLAWN,0.0
cat__neighborhood_WOODHAVEN,0.0
cat__neighborhood_WINDSOR TERRACE,0.0
cat__neighborhood_ARROCHAR,0.0
cat__neighborhood_WILLIAMSBURG-SOUTH,0.0
cat__neighborhood_WILLIAMSBURG-EAST,0.0
cat__neighborhood_BATHGATE,0.0
cat__neighborhood_BOERUM HILL,0.0
cat__neighborhood_WESTERLEIGH,0.0
cat__neighborhood_BELLE HARBOR,0.0
cat__neighborhood_WASHINGTON HEIGHTS LOWER,0.0
cat__neighborhood_TOTTENVILLE,0.0
cat__neighborhood_TOMPKINSVILLE,0.0
cat__neighborhood_TODT HILL,0.0
cat__neighborhood_THROGS NECK,0.0
cat__neighborhood_COUNTRY CLUB,0.0
cat__neighborhood_KINGSBRIDGE HTS/UNIV HTS,0.0
cat__neighborhood_ROCKAWAY PARK,0.0
cat__neighborhood_HILLCREST,0.0
cat__neighborhood_GREAT KILLS-BAY TERRACE,0.0
cat__neighborhood_MOTT HAVEN/PORT MORRIS,0.0
cat__neighborhood_GREENPOINT,0.0
cat__neighborhood_MORRIS PARK/VAN NEST,0.0
cat__neighborhood_HAMMELS,0.0
cat__neighborhood_HARLEM-CENTRAL,0.0
cat__neighborhood_HARLEM-UPPER,0.0
cat__neighborhood_MARINERS HARBOR,0.0
cat__neighborhood_GLEN OAKS,0.0
cat__neighborhood_INWOOD,0.0
cat__neighborhood_JAMAICA,0.0
cat__neighborhood_MANHATTAN BEACH,0.0
cat__neighborhood_JAMAICA BAY,0.0
cat__neighborhood_LONG ISLAND CITY,0.0
cat__neighborhood_JAMAICA HILLS,0.0
cat__neighborhood_KENSINGTON,0.0
cat__neighborhood_NEW DORP,0.0
cat__neighborhood_FORT GREENE,0.0
cat__neighborhood_DONGAN HILLS-COLONY,0.0
cat__neighborhood_PORT IVORY,0.0
cat__neighborhood_RICHMONDTOWN-LIGHTHS HILL,0.0
cat__neighborhood_RICHMONDTOWN,0.0
cat__neighborhood_EAST TREMONT,0.0
cat__neighborhood_RED HOOK,0.0
cat__borough_1,0.0
cat__neighborhood_PROSPECT HEIGHTS,0.0
cat__neighborhood_PRINCES BAY,0.0
cat__neighborhood_PELHAM PARKWAY SOUTH,0.0
cat__neighborhood_OAKLAND GARDENS,0.0
cat__neighborhood_PELHAM PARKWAY NORTH,0.0
cat__neighborhood_PELHAM GARDENS,0.0
cat__neighborhood_FIELDSTON,0.0
cat__neighborhood_FLORAL PARK,0.0
cat__neighborhood_FORDHAM,0.0
cat__neighborhood_OAKWOOD-BEACH,0.0
cat__neighborhood_OAKWOOD,0.0
cat__neighborhood_DONGAN HILLS-OLD TOWN,0.0
