feature,importance
cat__neighborhood_HOWARD BEACH,0.0023954445
cat__neighborhood_BROWNSVILLE,0.0023835755
cat__neighborhood_BENSONHURST,0.0023333428
cat__neighborhood_WOODSIDE,0.0023223842
cat__neighborhood_COLLEGE POINT,0.0023086183
cat__neighborhood_WASHINGTON HEIGHTS UPPER,0.002286039
cat__neighborhood_ARVERNE,0.0022421426
cat__neighborhood_TRIBECA,0.0021968402
cat__neighborhood_FORT GREENE,0.0021789172
cat__neighborhood_FLUSHING-SOUTH,0.0021786343
cat__neighborhood_PORT RICHMOND,0.0021678023
cat__neighborhood_TOMPKINSVILLE,0.002159905
cat__neighborhood_SILVER LAKE,0.0021282602
cat__building_class_02 TWO FAMILY DWELLINGS,0.0020988185
cat__neighborhood_HUGUENOT,0.0020948362
cat__neighborhood_CASTLE HILL/UNIONPORT,0.0020882902
cat__neighborhood_STAPLETON,0.0020717406
cat__building_class_03 THREE FAMILY DWELLINGS,0.0020524496
cat__neighborhood_GERRITSEN BEACH,0.0020281305
cat__neighborhood_CROTONA PARK,0.0019861774
cat__neighborhood_LIVINGSTON,0.0019840533
cat__neighborhood_TODT HILL,0.0019830933
cat__neighborhood_CORONA,0.0019745342
cat__neighborhood_BROAD CHANNEL,0.0019722732
cat__neighborhood_OZONE PARK,0.0019631179
cat__neighborhood_GLENDALE,0.0019183378
cat__neighborhood_MIDLAND BEACH,0.0018642885
cat__neighborhood_DOWNTOWN-FULTON FERRY,0.0018150259
cat__neighborhood_MANHATTAN VALLEY,0.0018122355
cat__neighborhood_MARINERS HARBOR,0.0018031988
cat__neighborhood_MORRIS PARK/VAN NEST,0.0017852688
cat__neighborhood_NEPONSIT,0.001705651
cat__neighborhood_WESTCHESTER,0.0017003773
cat__neighborhood_CARROLL GARDENS,0.0016870359
cat__neighborhood_KENSINGTON,0.0016524115
cat__neighborhood_BATHGATE,0.0016311907
cat__neighborhood_MURRAY HILL,0.0016214567
cat__neighborhood_CITY ISLAND,0.0015641082
cat__neighborhood_WILLIAMSBURG-NORTH,0.0015203274
cat__neighborhood_ROSEDALE,0.0015092441
cat__neighborhood_BERGEN BEACH,0.0014953552
cat__neighborhood_ANNADALE,0.0014471003
cat__neighborhood_OAKLAND GARDENS,0.0013906442
cat__neighborhood_HOLLIS HILLS,0.0013772197
cat__neighborhood_UPPER WEST SIDE (96-116),0.0013750921
cat__neighborhood_FRESH MEADOWS,0.0013673416
cat__neighborhood_DOUGLASTON,0.0013596446
cat__neighborhood_MASPETH,0.0013318536
cat__neighborhood_BUSH TERMINAL,0.0012845943
cat__neighborhood_BEECHHURST,0.001274773
cat__neighborhood_PRINCES BAY,0.0012283962
cat__neighborhood_FIELDSTON,0.0012264864
cat__neighborhood_BELMONT,0.001184813
cat__neighborhood_BELLEROSE,0.0011055671
cat__neighborhood_EAST TREMONT,0.001097244
cat__neighborhood_PLEASANT PLAINS,0.0010512362
cat__neighborhood_CAMBRIA HEIGHTS,0.0009928138
cat__neighborhood_ELTINGVILLE,0.000976944
cat__neighborhood_LITTLE NECK,0.000877162
cat__neighborhood_WAKEFIELD,0.0007611583
cat__neighborhood_SCHUYLERVILLE/PELHAM BAY,0.0006128511
cat__neighborhood_NEW SPRINGVILLE,0.0005787772
cat__neighborhood_SOHO,0.00052331615
cat__neighborhood_PELHAM PARKWAY NORTH,0.00036701927
cat__neighborhood_GREAT KILLS,0.00024429735
cat__neighborhood_ARROCHAR,0.0
cat__neighborhood_CLOVE LAKES,0.0
cat__neighborhood_WOODROW,0.0
cat__neighborhood_WOODLAWN,0.0
cat__neighborhood_SOUTH BEACH,0.0
cat__neighborhood_CITY ISLAND-PELHAM STRIP,0.0
cat__neighborhood_AIRPORT LA GUARDIA,0.0
cat__neighborhood_WILLOWBROOK,0.0
cat__neighborhood_SPRING CREEK,0.0
cat__neighborhood_ARDEN HEIGHTS,0.0
cat__neighborhood_CASTLETON CORNERS,0.0
cat__neighborhood_ARROCHAR-SHORE ACRES,0.0
cat__neighborhood_BULLS HEAD,0.0
cat__neighborhood_BATH BEACH,0.0
cat__neighborhood_WHITESTONE,0.0
cat__neighborhood_WESTERLEIGH,0.0
cat__neighborhood_COBBLE HILL-WEST,0.0
cat__neighborhood_THROGS NECK,0.0
cat__neighborhood_UPPER WEST SIDE (59-79),0.0
cat__neighborhood_BRIGHTON BEACH,0.0
cat__neighborhood_TRAVIS,0.0
cat__neighborhood_BRONX PARK,0.0
cat__neighborhood_KINGSBRIDGE/JEROME PARK,0.0
cat__neighborhood_RICHMOND HILL,0.0
cat__neighborhood_CONCORD-FOX HILLS,0.0
cat__neighborhood_GREAT KILLS-BAY TERRACE,0.0
cat__neighborhood_NEW DORP-HEIGHTS,0.0
cat__neighborhood_NEW DORP-BEACH,0.0
cat__neighborhood_FORDHAM,0.0
